2026-03-29 10:23:59 | INFO    | Trial 6 | Seed 1 | Ended | Score: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:23:59 | INFO    | Trial 6 | Seed 2 | Starting | Params: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:02 | INFO    | Trial 5 | Seed 1 | Ended | Score: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:02 | INFO    | Trial 5 | Seed 2 | Starting | Params: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:03 | INFO    | Trial 3 | Seed 1 | Ended | Score: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:03 | INFO    | Trial 3 | Seed 2 | Starting | Params: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:04 | INFO    | Trial 7 | Seed 1 | Ended | Score: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:04 | INFO    | Trial 7 | Seed 2 | Starting | Params: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:14 | INFO    | Trial 1 | Seed 2 | Ended | Score: {'alpha': 0.006160536829723457, 'gamma': 0.9517351194386326, 'epsilon': 1.0, 'epsilon_decay': 0.9200556680964873, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:14 | INFO    | Trial 1 | Seed 3 | Starting | Params: {'alpha': 0.006160536829723457, 'gamma': 0.9517351194386326, 'epsilon': 1.0, 'epsilon_decay': 0.9200556680964873, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:16 | INFO    | Trial 0 | Seed 1 | Ended | Score: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:17 | INFO    | Trial 0 | Seed 2 | Starting | Params: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:17 | INFO    | Trial 2 | Seed 1 | Ended | Score: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:24:17 | INFO    | Trial 2 | Seed 2 | Starting | Params: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:09 | INFO    | Trial 4 | Seed 2 | Ended | Score: {'alpha': 0.22913282155792514, 'gamma': 0.8336505361388168, 'epsilon': 1.0, 'epsilon_decay': 0.9304463763093387, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:10 | INFO    | Trial 4 | Seed 3 | Starting | Params: {'alpha': 0.22913282155792514, 'gamma': 0.8336505361388168, 'epsilon': 1.0, 'epsilon_decay': 0.9304463763093387, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:16 | INFO    | Trial 3 | Seed 2 | Ended | Score: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:16 | INFO    | Trial 3 | Seed 3 | Starting | Params: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:18 | INFO    | Trial 6 | Seed 2 | Ended | Score: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:18 | INFO    | Trial 6 | Seed 3 | Starting | Params: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:20 | INFO    | Trial 5 | Seed 2 | Ended | Score: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:20 | INFO    | Trial 5 | Seed 3 | Starting | Params: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:21 | INFO    | Trial 7 | Seed 2 | Ended | Score: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:21 | INFO    | Trial 7 | Seed 3 | Starting | Params: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:33 | INFO    | Trial 0 | Seed 2 | Ended | Score: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:33 | INFO    | Trial 0 | Seed 3 | Starting | Params: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:56 | INFO    | Trial 1 | Seed 3 | Ended | Score: {'alpha': 0.006160536829723457, 'gamma': 0.9517351194386326, 'epsilon': 1.0, 'epsilon_decay': 0.9200556680964873, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:25:56 | INFO    | Trial 1 | Seed 4 | Starting | Params: {'alpha': 0.006160536829723457, 'gamma': 0.9517351194386326, 'epsilon': 1.0, 'epsilon_decay': 0.9200556680964873, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:02 | INFO    | Trial 2 | Seed 2 | Ended | Score: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:02 | INFO    | Trial 2 | Seed 3 | Starting | Params: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:30 | INFO    | Trial 4 | Seed 3 | Ended | Score: {'alpha': 0.22913282155792514, 'gamma': 0.8336505361388168, 'epsilon': 1.0, 'epsilon_decay': 0.9304463763093387, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:30 | INFO    | Trial 4 | Seed 4 | Starting | Params: {'alpha': 0.22913282155792514, 'gamma': 0.8336505361388168, 'epsilon': 1.0, 'epsilon_decay': 0.9304463763093387, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:33 | INFO    | Trial 7 | Seed 3 | Ended | Score: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:34 | INFO    | Trial 7 | Seed 4 | Starting | Params: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:44 | INFO    | Trial 3 | Seed 3 | Ended | Score: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:44 | INFO    | Trial 3 | Seed 4 | Starting | Params: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:47 | INFO    | Trial 5 | Seed 3 | Ended | Score: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:47 | INFO    | Trial 5 | Seed 4 | Starting | Params: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:50 | INFO    | Trial 6 | Seed 3 | Ended | Score: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:26:50 | INFO    | Trial 6 | Seed 4 | Starting | Params: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:06 | INFO    | Trial 0 | Seed 3 | Ended | Score: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:06 | INFO    | Trial 0 | Seed 4 | Starting | Params: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:07 | INFO    | Trial 1 | Seed 4 | Ended | Score: {'alpha': 0.006160536829723457, 'gamma': 0.9517351194386326, 'epsilon': 1.0, 'epsilon_decay': 0.9200556680964873, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:26 | INFO    | Trial 2 | Seed 3 | Ended | Score: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:26 | INFO    | Trial 2 | Seed 4 | Starting | Params: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:31 | INFO    | Trial 4 | Seed 4 | Ended | Score: {'alpha': 0.22913282155792514, 'gamma': 0.8336505361388168, 'epsilon': 1.0, 'epsilon_decay': 0.9304463763093387, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:33 | INFO    | Trial 3 | Seed 4 | Ended | Score: {'alpha': 0.00027867511038771355, 'gamma': 0.8134376925619521, 'epsilon': 1.0, 'epsilon_decay': 0.9737313443006097, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:37 | INFO    | Trial 7 | Seed 4 | Ended | Score: {'alpha': 0.06046417141062065, 'gamma': 0.9281913552279689, 'epsilon': 1.0, 'epsilon_decay': 0.9060735805133405, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:41 | INFO    | Trial 6 | Seed 4 | Ended | Score: {'alpha': 0.08171748609219637, 'gamma': 0.9094601110967102, 'epsilon': 1.0, 'epsilon_decay': 0.9138965701864632, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:43 | INFO    | Trial 5 | Seed 4 | Ended | Score: {'alpha': 0.00784144336473618, 'gamma': 0.987046123552952, 'epsilon': 1.0, 'epsilon_decay': 0.9567241794426018, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:44 | INFO    | Trial 0 | Seed 4 | Ended | Score: {'alpha': 0.001722990755799753, 'gamma': 0.8489575804174205, 'epsilon': 1.0, 'epsilon_decay': 0.9608925681539193, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:27:47 | INFO    | Trial 2 | Seed 4 | Ended | Score: {'alpha': 0.00014311302293631387, 'gamma': 0.8359911662816152, 'epsilon': 1.0, 'epsilon_decay': 0.9844642793535199, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:32:48 | INFO    | Trial 0 | Seed 0 | Starting | Params: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:32:48 | INFO    | Trial 1 | Seed 0 | Starting | Params: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:32:48 | INFO    | Trial 3 | Seed 0 | Starting | Params: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:32:49 | INFO    | Trial 2 | Seed 0 | Starting | Params: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:32:50 | INFO    | Trial 4 | Seed 0 | Starting | Params: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:11 | INFO    | Trial 0 | Seed 0 | Ended | Score: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:11 | INFO    | Trial 0 | Seed 1 | Starting | Params: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:18 | INFO    | Trial 1 | Seed 0 | Ended | Score: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:18 | INFO    | Trial 1 | Seed 1 | Starting | Params: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:22 | INFO    | Trial 3 | Seed 0 | Ended | Score: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:22 | INFO    | Trial 3 | Seed 1 | Starting | Params: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:23 | INFO    | Trial 2 | Seed 0 | Ended | Score: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:23 | INFO    | Trial 2 | Seed 1 | Starting | Params: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:24 | INFO    | Trial 4 | Seed 0 | Ended | Score: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:24 | INFO    | Trial 4 | Seed 1 | Starting | Params: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:53 | INFO    | Trial 1 | Seed 1 | Ended | Score: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:53 | INFO    | Trial 1 | Seed 2 | Starting | Params: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:59 | INFO    | Trial 3 | Seed 1 | Ended | Score: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:33:59 | INFO    | Trial 3 | Seed 2 | Starting | Params: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:00 | INFO    | Trial 2 | Seed 1 | Ended | Score: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:00 | INFO    | Trial 2 | Seed 2 | Starting | Params: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:01 | INFO    | Trial 4 | Seed 1 | Ended | Score: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:01 | INFO    | Trial 4 | Seed 2 | Starting | Params: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:03 | INFO    | Trial 0 | Seed 1 | Ended | Score: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:03 | INFO    | Trial 0 | Seed 2 | Starting | Params: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:22 | INFO    | Trial 4 | Seed 2 | Ended | Score: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:22 | INFO    | Trial 4 | Seed 3 | Starting | Params: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:26 | INFO    | Trial 1 | Seed 2 | Ended | Score: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:26 | INFO    | Trial 1 | Seed 3 | Starting | Params: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:30 | INFO    | Trial 2 | Seed 2 | Ended | Score: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:30 | INFO    | Trial 2 | Seed 3 | Starting | Params: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:36 | INFO    | Trial 3 | Seed 2 | Ended | Score: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:36 | INFO    | Trial 3 | Seed 3 | Starting | Params: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:36 | INFO    | Trial 0 | Seed 2 | Ended | Score: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:36 | INFO    | Trial 0 | Seed 3 | Starting | Params: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:53 | INFO    | Trial 1 | Seed 3 | Ended | Score: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:53 | INFO    | Trial 1 | Seed 4 | Starting | Params: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:55 | INFO    | Trial 4 | Seed 3 | Ended | Score: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:55 | INFO    | Trial 4 | Seed 4 | Starting | Params: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:59 | INFO    | Trial 2 | Seed 3 | Ended | Score: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:34:59 | INFO    | Trial 2 | Seed 4 | Starting | Params: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:14 | INFO    | Trial 0 | Seed 3 | Ended | Score: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:14 | INFO    | Trial 0 | Seed 4 | Starting | Params: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:24 | INFO    | Trial 3 | Seed 3 | Ended | Score: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:24 | INFO    | Trial 3 | Seed 4 | Starting | Params: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:26 | INFO    | Trial 4 | Seed 4 | Ended | Score: {'alpha': 0.012431310969695936, 'gamma': 0.9299330775580581, 'epsilon': 1.0, 'epsilon_decay': 0.9256252924343855, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:27 | INFO    | Trial 4 | Scores: (-47176.6, 4269.614109026716)
2026-03-29 10:35:30 | INFO    | Trial 1 | Seed 4 | Ended | Score: {'alpha': 0.12367340013684153, 'gamma': 0.8091212410675729, 'epsilon': 1.0, 'epsilon_decay': 0.9595205222273789, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:30 | INFO    | Trial 1 | Scores: (-45139.4, 4429.277439944353)
2026-03-29 10:35:41 | INFO    | Trial 2 | Seed 4 | Ended | Score: {'alpha': 0.0009638194378565801, 'gamma': 0.9415337620985483, 'epsilon': 1.0, 'epsilon_decay': 0.9131861076783392, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:41 | INFO    | Trial 2 | Scores: (-48395.8, 2626.1346804762316)
2026-03-29 10:35:50 | INFO    | Trial 0 | Seed 4 | Ended | Score: {'alpha': 0.01117983548653948, 'gamma': 0.989218829195683, 'epsilon': 1.0, 'epsilon_decay': 0.9001825563570865, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:50 | INFO    | Trial 0 | Scores: (-50937.2, 5291.344910322895)
2026-03-29 10:35:54 | INFO    | Trial 3 | Seed 4 | Ended | Score: {'alpha': 0.0004920373893861976, 'gamma': 0.8969806778636717, 'epsilon': 1.0, 'epsilon_decay': 0.9483991517862722, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:35:54 | INFO    | Trial 3 | Scores: (-48655.0, 3362.66120803152)
2026-03-29 10:41:12 | INFO    | Trial 0 | Seed 0 | Starting | Params: {'alpha': 0.016693285379705526, 'gamma': 0.8261040572984529, 'epsilon': 1.0, 'epsilon_decay': 0.963637104024716, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:41:25 | INFO    | Trial 0 | Seed 0 | Ended | Score: {'alpha': 0.016693285379705526, 'gamma': 0.8261040572984529, 'epsilon': 1.0, 'epsilon_decay': 0.963637104024716, 'epsilon_min': 0.01, 'n_episodes': 100}
2026-03-29 10:41:25 | INFO    | Trial 0 | Seed 1 | Starting | Params: {'alpha': 0.016693285379705526, 'gamma': 0.8261040572984529, 'epsilon': 1.0, 'epsilon_decay': 0.963637104024716, 'epsilon_min': 0.01, 'n_episodes': 100}
